t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
41,random,hard,E,0.9,0.3180193882180242,782.5093944444991,0.6,1,0,0.8571428571428571,0.0
42,random,simple,B,0.95,0.594552946386258,460.0732584257169,0.1,1,0,0.8604651162790697,0.0
43,random,simple,A,0.8,0.8277319167999999,1315.766194292123,1.0,1,0,0.8636363636363636,0.0
44,random,hard,E,0.9,0.5167213085277134,928.3875218873605,0.6,1,0,0.8666666666666667,0.0
45,random,simple,D,0.85,0.8181389126417946,744.5758126090655,0.22,1,0,0.8695652173913043,0.0
46,random,hard,A,0.95,0.8640761248055295,1628.6816092624085,1.0,0,0,0.851063829787234,0.0
47,random,simple,A,0.8,1.0,1814.997001098856,1.0,1,0,0.8541666666666666,0.0
48,random,simple,D,0.85,0.8575387610758292,764.2123024956309,0.22,1,0,0.8571428571428571,0.0
49,random,simple,A,0.8,1.0,1617.1328841278391,1.0,1,0,0.86,0.0
50,random,simple,B,0.95,0.5138217663453494,443.40255422084255,0.1,1,0,0.86,0.0
51,random,simple,B,0.95,0.7521631543839075,541.2652874688918,0.1,1,0,0.86,0.0
52,random,simple,D,0.85,0.8142620160373233,666.8912462442365,0.22,1,0,0.86,0.0
53,random,simple,D,0.85,1.0,919.6836625900626,0.22,1,0,0.86,0.0
54,random,simple,B,0.95,0.8125781291443102,617.6223767374544,0.1,1,0,0.86,0.0
55,random,simple,B,0.95,1.0,584.4860520238606,0.1,0,0,0.84,0.0
56,random,hard,E,0.9,0.41144188184786334,790.8937562469985,0.6,1,0,0.84,0.0
57,random,simple,D,0.85,0.8996953599999999,742.821272580993,0.22,1,0,0.84,0.0
58,random,hard,E,0.9,0.6186205933029854,953.816959217919,0.6,0,0,0.82,0.0
59,random,simple,D,0.85,0.9967240867839999,777.3069196181067,0.22,1,0,0.84,0.0
60,random,simple,A,0.8,0.5450808588882738,1260.962413194133,1.0,1,0,0.84,0.0
61,random,simple,A,0.8,0.7796711558216809,1367.5639001354734,1.0,1,0,0.86,0.0
62,random,simple,D,0.85,0.9792395568688659,793.7082826035958,0.22,0,0,0.86,0.0
63,random,simple,B,0.95,0.6596345248055295,480.56981547547315,0.1,1,0,0.86,0.0
64,random,simple,B,0.95,0.880478381828866,647.5451092731928,0.1,1,0,0.86,0.0
65,random,simple,B,0.95,1.0,654.2315650955057,0.1,1,0,0.86,0.0
66,random,simple,A,0.8,0.7114573535354471,1358.5500515117003,1.0,1,0,0.86,0.0
67,random,hard,C,0.75,0.30128732248401213,503.9518337890294,0.35,1,0,0.86,0.0
68,random,simple,A,0.8,0.8509525745778503,1683.2769381791904,1.0,1,0,0.86,0.0
69,random,simple,A,0.8,1.0,1908.0754821971534,1.0,1,0,0.86,0.0
70,random,simple,D,0.85,0.6521683527053119,668.3362940726313,0.22,1,0,0.86,0.0
71,random,simple,D,0.85,0.8739081503806745,609.6305064179905,0.22,1,0,0.86,0.0
72,random,simple,A,0.8,0.9814719999999999,1684.1371336131679,1.0,1,0,0.86,0.0
73,random,simple,B,0.95,0.6596345248055295,463.17466157237163,0.1,1,0,0.88,0.0
74,random,simple,B,0.95,0.880478381828866,575.6930374188827,0.1,1,0,0.88,0.0
75,random,simple,D,0.85,0.8240786628494727,650.9118640418458,0.22,1,0,0.88,0.0
76,random,simple,B,0.95,0.9818424588882737,601.2168366422848,0.1,1,0,0.9,0.0
77,random,simple,D,0.85,0.9381665165106317,723.3970597910176,0.22,1,0,0.92,0.0
78,random,simple,D,0.85,1.0,750.7133897038415,0.22,1,0,0.92,0.0
79,random,simple,A,0.8,0.7011036549203781,1199.425983408509,1.0,1,0,0.92,0.0
80,random,simple,A,0.8,0.9169712163299326,1404.180235292452,1.0,1,0,0.92,0.0
81,random,simple,D,0.85,0.9814719999999999,789.4644997438731,0.22,1,0,0.92,0.0
82,random,simple,B,0.95,0.7559716504857659,562.4399632912593,0.1,1,0,0.92,0.0
83,random,simple,D,0.85,1.0,760.8343402510194,0.22,1,0,0.92,0.0
84,random,simple,A,0.8,0.8499033836866168,1608.5670592151646,1.0,1,0,0.92,0.0
85,random,simple,B,0.95,0.8151735125998358,549.7273424396668,0.1,1,0,0.92,0.0
86,random,simple,D,0.85,0.9814719999999999,795.1345562320832,0.22,1,0,0.92,0.0
87,random,simple,A,0.8,0.8791853586876861,1792.1860111087358,1.0,1,0,0.92,0.0
88,random,hard,C,0.75,0.3205644440492745,543.2823313399405,0.35,0,0,0.9,0.0
89,random,hard,A,0.95,0.9808411417677441,1686.0955141052236,1.0,0,0,0.88,0.0
90,random,hard,C,0.75,0.5482451054717582,741.9081873286474,0.35,0,0,0.86,0.0
91,random,simple,A,0.8,1.0,1826.5501735670166,1.0,1,0,0.86,0.0
92,random,simple,D,0.85,0.755799607864066,639.5841666653138,0.22,1,0,0.86,0.0
93,random,simple,D,0.85,0.965103654920378,767.0018334567477,0.22,1,0,0.86,0.0
94,random,hard,C,0.75,0.628780045894124,786.5910778325463,0.35,0,0,0.84,0.0
95,random,simple,D,0.85,1.0,826.3401098042814,0.22,1,0,0.84,0.0
96,random,simple,B,0.95,0.49978342461093894,455.08865291124255,0.1,1,0,0.86,0.0
97,random,simple,A,0.8,0.764404086784,1417.0699423919498,1.0,1,0,0.86,0.0
98,random,simple,D,0.85,0.9814719999999999,734.8073308692607,0.22,1,0,0.86,0.0
99,random,simple,D,0.85,1.0,844.0723107951969,0.22,1,0,0.86,0.0
100,random,hard,C,0.75,0.5920080230014622,714.1157745354635,0.35,1,0,0.86,0.0
101,random,simple,D,0.85,1.0,819.035799726918,0.22,1,0,0.86,0.0
102,random,simple,A,0.8,0.7034004339282738,1330.0993239049167,1.0,1,0,0.86,0.0
103,random,simple,D,0.85,1.0,845.2658105396083,0.22,1,0,0.86,0.0
104,random,simple,D,0.85,1.0,852.1370484322956,0.22,1,0,0.86,0.0
105,random,simple,A,0.8,0.7793477005099685,1269.2955479594532,1.0,1,0,0.88,0.0
106,random,hard,C,0.75,0.5749309452907954,725.874642581549,0.35,1,0,0.88,0.0
107,random,simple,A,0.8,0.9035268592749197,1615.6824972618097,1.0,1,0,0.88,0.0
108,random,simple,B,0.95,0.4077888688463592,427.0262247619891,0.1,1,0,0.9,0.0
109,random,simple,B,0.95,0.658854204584796,499.68257843893326,0.1,0,0,0.88,0.0
110,random,simple,A,0.8,0.915728255843798,1514.183549025043,1.0,1,0,0.88,0.0
111,random,simple,B,0.95,0.810216696030466,619.2878107571019,0.1,1,0,0.88,0.0
112,random,simple,B,0.95,1.0,628.8294237253812,0.1,1,0,0.9,0.0
113,random,hard,C,0.75,0.5349602469382376,650.5129933539146,0.35,0,0,0.88,0.0
114,random,simple,A,0.8,0.8491579860504186,1546.4105456805662,1.0,1,0,0.88,0.0
115,random,simple,B,0.95,0.9814719999999999,607.9146763249561,0.1,1,0,0.88,0.0
116,random,simple,A,0.8,0.9575879443974442,1613.9214542286388,1.0,1,0,0.88,0.0
117,random,simple,A,0.8,1.0,1747.5468041352513,1.0,1,0,0.88,0.0
118,random,simple,A,0.8,1.0,1951.8513761967856,1.0,1,0,0.88,0.0
119,random,hard,A,0.95,1.0,1823.3802792622448,1.0,1,0,0.88,0.0
120,random,simple,D,0.85,0.4293369914320991,479.6687512207345,0.22,1,0,0.88,0.0
121,random,simple,A,0.8,1.0,1874.5578170241342,1.0,1,0,0.88,0.0
122,random,simple,D,0.85,0.6324785661650175,523.6890831012611,0.22,1,0,0.88,0.0
123,random,simple,D,0.85,0.8565811382252153,668.5155292838929,0.22,0,0,0.86,0.0
124,random,hard,C,0.75,0.4311085167907064,628.1440878711159,0.35,1,0,0.86,0.0
125,random,simple,D,0.85,0.9633364334416068,763.0828900721109,0.22,1,0,0.86,0.0
126,random,hard,E,0.9,0.30010381164654115,803.5081135432315,0.6,0,0,0.84,0.0
127,random,simple,D,0.85,1.0,786.3144515033598,0.22,1,0,0.84,0.0
128,random,simple,A,0.8,0.70867559636992,1288.7931602419528,1.0,1,0,0.84,0.0
129,random,simple,B,0.95,0.46392127538074013,375.622661097653,0.1,1,0,0.84,0.0
130,random,simple,A,0.8,0.848798381828866,1449.5513407671394,1.0,1,0,0.84,0.0
131,random,hard,C,0.75,0.4761835301995936,655.139870111661,0.35,1,0,0.84,0.0
132,random,simple,D,0.85,0.8277319167999999,681.3045665570965,0.22,1,0,0.84,0.0
133,random,simple,A,0.8,0.878432330861681,1461.0092247890968,1.0,1,0,0.84,0.0
134,random,hard,E,0.9,0.407927691693832,1014.0708792197229,0.6,0,0,0.82,0.0
135,random,simple,A,0.8,0.9802579970192857,1371.7311550058366,1.0,1,0,0.82,0.0
136,random,hard,C,0.75,0.5512972471408222,736.5636183267683,0.35,0,0,0.8,0.0
137,random,simple,B,0.95,0.4668421074187277,431.26538151364133,0.1,1,0,0.8,0.0
138,random,simple,D,0.85,0.6844020849234738,670.6091754833797,0.22,1,0,0.82,0.0
139,random,hard,A,0.95,0.8878561724153595,1504.9036935509491,1.0,0,0,0.82,0.0
140,random,simple,B,0.95,0.6181398246268552,508.7303514369951,0.1,1,0,0.84,0.0
141,random,simple,B,0.95,0.8439630456716325,556.0893357367744,0.1,1,0,0.84,0.0
142,random,simple,A,0.8,0.9050491215282399,1725.2219114490695,1.0,1,0,0.84,0.0
143,random,simple,B,0.95,0.9535649825681123,649.312852001101,0.1,1,0,0.84,0.0
144,random,simple,A,0.8,1.0,1711.8564017335957,1.0,1,0,0.86,0.0
145,random,simple,D,0.85,0.5796984302129173,460.4207392558369,0.22,1,0,0.86,0.0
146,random,simple,B,0.95,0.9498278358006567,605.025128047779,0.1,1,0,0.86,0.0
147,random,simple,B,0.95,1.0,710.7482105549692,0.1,1,0,0.86,0.0
148,random,simple,B,0.95,1.0,770.0121852045994,0.1,1,0,0.86,0.0
149,random,simple,D,0.85,0.6476424587979703,628.055796556399,0.22,1,0,0.86,0.0
150,random,simple,B,0.95,1.0,690.962643677732,0.1,1,0,0.86,0.0
151,random,simple,A,0.8,0.70867559636992,1264.1399057773046,1.0,1,0,0.86,0.0
152,random,simple,B,0.95,1.0,696.1579461436538,0.1,1,0,0.86,0.0
153,random,simple,A,0.8,0.848798381828866,1369.5249597352206,1.0,1,0,0.86,0.0
154,random,hard,A,0.95,1.0,1381.0306006012333,1.0,1,0,0.86,0.0
155,random,simple,A,0.8,1.0,1828.5531488731917,1.0,1,0,0.86,0.0
156,random,simple,D,0.85,0.5646756680837419,584.2946917718458,0.22,1,0,0.86,0.0
157,random,simple,B,0.95,0.8277319167999999,505.05721680407015,0.1,1,0,0.86,0.0
158,random,simple,A,0.8,0.9814719999999999,1465.6875696831087,1.0,0,0,0.84,0.0
159,random,simple,B,0.95,0.9409955963699199,548.0066578132887,0.1,1,0,0.86,0.0
160,random,hard,A,0.95,1.0,1721.0656472891444,1.0,1,0,0.86,0.0
161,random,simple,B,0.95,1.0,597.9478219991627,0.1,1,0,0.86,0.0
162,random,simple,A,0.8,1.0,2000.6155894342726,1.0,1,0,0.86,0.0
163,random,simple,D,0.85,0.5307691654097062,510.2635046321807,0.22,1,0,0.88,0.0
164,random,simple,A,0.8,1.0,1742.4991129067257,1.0,1,0,0.88,0.0
165,random,hard,C,0.75,0.3135326645387647,564.0384548143629,0.35,0,0,0.86,0.0
166,random,simple,B,0.95,0.8277319167999999,557.6449681319365,0.1,1,0,0.86,0.0
167,random,simple,D,0.85,0.6182998057272733,622.0052485190677,0.22,1,0,0.86,0.0
168,random,simple,A,0.8,0.8996953599999999,1369.264719104576,1.0,1,0,0.86,0.0
169,random,hard,A,0.95,1.0,1790.7533299485767,1.0,0,0,0.84,0.0
170,random,simple,D,0.85,0.7213540052085764,625.9567651965835,0.22,1,0,0.84,0.0
171,random,simple,A,0.8,1.0,1832.8706390868074,1.0,1,0,0.84,0.0
172,random,simple,D,0.85,0.8586165416335216,688.8164966403112,0.22,1,0,0.84,0.0
173,random,simple,B,0.95,0.638273834732657,491.40400802487903,0.1,1,0,0.86,0.0
174,random,simple,A,0.8,0.9814719999999999,1566.440642976634,1.0,1,0,0.86,0.0
175,random,hard,C,0.75,0.3873191530848744,559.6887277112301,0.35,0,0,0.84,0.0
176,random,hard,A,0.95,1.0,1895.6673087490617,1.0,0,0,0.84,0.0
177,random,simple,A,0.8,1.0,1702.6704636216355,1.0,1,0,0.84,0.0
178,random,simple,D,0.85,0.6987450309149519,520.0500458671714,0.22,1,0,0.84,0.0
179,random,simple,A,0.8,1.0,1769.5895053714576,1.0,1,0,0.84,0.0
180,random,simple,A,0.8,1.0,1733.2295093987905,1.0,1,0,0.84,0.0
181,random,simple,A,0.8,1.0,1982.2347349545519,1.0,1,0,0.84,0.0
182,random,simple,B,0.95,0.5019998703798962,430.80150583929134,0.1,1,0,0.84,0.0
183,random,hard,E,0.9,0.3007766656954947,704.9945049582789,0.6,0,0,0.82,0.0
184,random,simple,A,0.8,0.9814719999999999,1756.0935692699593,1.0,1,0,0.84,0.0
185,random,simple,D,0.85,0.585560042219686,592.1140205283104,0.22,1,0,0.84,0.0
186,random,simple,A,0.8,1.0,1658.5504573505973,1.0,1,0,0.86,0.0
187,random,simple,A,0.8,1.0,2129.4958435549815,1.0,1,0,0.86,0.0
188,random,hard,C,0.75,0.37350954108756673,594.5300559245463,0.35,0,0,0.84,0.0
189,random,simple,D,0.85,0.6511576403205499,594.2712523329071,0.22,1,0,0.86,0.0
190,random,simple,A,0.8,0.9814719999999999,1873.2283086067052,1.0,1,0,0.86,0.0
191,random,simple,B,0.95,0.4588721066561301,400.01069112756585,0.1,1,0,0.86,0.0
192,random,simple,D,0.85,0.7437456994645258,616.7167226062766,0.22,1,0,0.86,0.0
193,random,simple,D,0.85,0.9544962155287828,679.9326302062568,0.22,1,0,0.86,0.0
194,random,simple,A,0.8,0.8885842043699199,1633.7502881982593,1.0,1,0,0.86,0.0
195,random,simple,D,0.85,1.0,759.7024051784845,0.22,1,0,0.86,0.0
196,random,simple,A,0.8,0.9881196078640659,1531.2230407854788,1.0,1,0,0.86,0.0
197,random,hard,C,0.75,0.4182076951610355,665.2804543592954,0.35,1,0,0.86,0.0
198,random,simple,D,0.85,0.9814719999999999,684.1851913041991,0.22,0,0,0.84,0.0
199,random,simple,D,0.85,1.0,777.8887016834743,0.22,1,0,0.84,0.0
200,random,simple,A,0.8,0.8925707439610999,1577.261563616813,1.0,1,0,0.84,0.0
201,random,simple,D,0.85,1.0,889.9422379505368,0.22,1,0,0.84,0.0
202,random,simple,D,0.85,1.0,967.1016384410634,0.22,1,0,0.84,0.0
203,random,hard,A,0.95,0.9082619700286587,1710.5545313263729,1.0,1,0,0.84,0.0
204,random,simple,B,0.95,0.38708962030283434,365.1451853093691,0.1,1,0,0.84,0.0
205,random,simple,D,0.85,0.9814719999999999,720.5388653069891,0.22,1,0,0.84,0.0
206,random,simple,A,0.8,0.9189551012393702,1587.937751980255,1.0,1,0,0.84,0.0
207,random,hard,E,0.9,0.31399034010105364,712.4183814815322,0.6,1,0,0.84,0.0
208,random,simple,B,0.95,0.5321358491997715,500.86372592306026,0.1,1,0,0.86,0.0
209,random,simple,A,0.8,0.926242170751796,1576.131636057459,1.0,1,0,0.86,0.0
210,random,simple,A,0.8,1.0,1779.144152859309,1.0,1,0,0.86,0.0
211,random,simple,B,0.95,0.6626356814258667,487.4656142926772,0.1,1,0,0.86,0.0
212,random,simple,A,0.8,1.0,1598.5710815387597,1.0,1,0,0.86,0.0
213,random,simple,B,0.95,0.8131450716961912,570.6094669008788,0.1,1,0,0.86,0.0
214,random,simple,B,0.95,1.0,635.5172363129049,0.1,1,0,0.86,0.0
215,random,simple,A,0.8,0.9814719999999999,1444.34888167513,1.0,1,0,0.88,0.0
216,random,simple,D,0.85,0.5405400007347919,610.4704082383413,0.22,1,0,0.88,0.0
217,random,simple,A,0.8,1.0,1811.6640298760167,1.0,1,0,0.88,0.0
218,random,hard,C,0.75,0.3285448742987569,626.916059103819,0.35,1,0,0.88,0.0
219,random,simple,A,0.8,1.0,1554.1769425228756,1.0,1,0,0.9,0.0
220,random,simple,A,0.8,1.0,1905.0870916354695,1.0,1,0,0.9,0.0
221,random,simple,B,0.95,0.70867559636992,611.6018427436615,0.1,1,0,0.9,0.0
222,random,simple,A,0.8,1.0,1618.2182371489248,1.0,1,0,0.9,0.0
223,random,simple,D,0.85,0.5209055071620882,533.0993626106398,0.22,1,0,0.9,0.0
224,random,hard,C,0.75,0.45257758231627826,572.1363448531368,0.35,0,0,0.88,0.0
225,random,simple,B,0.95,0.7249894668882739,538.4695826545943,0.1,1,0,0.9,0.0
226,random,simple,D,0.85,0.6549825177767625,575.3266013043958,0.22,1,0,0.92,0.0
227,random,simple,B,0.95,0.8614318431582793,490.61580286929984,0.1,1,0,0.92,0.0
228,random,hard,E,0.9,0.3214314917992058,725.8992295363427,0.6,1,0,0.92,0.0
229,random,simple,D,0.85,0.7463522463543659,668.506724304647,0.22,1,0,0.92,0.0
230,random,hard,E,0.9,0.5489165472493049,1021.9726862561707,0.6,0,0,0.9,0.0
231,random,hard,C,0.75,0.48495741335676157,627.8847299528674,0.35,0,0,0.88,0.0
232,random,simple,B,0.95,0.7546050777824758,476.1969723479482,0.1,0,0,0.86,0.0
233,random,simple,D,0.85,0.7475839790642902,623.8871436028695,0.22,1,0,0.88,0.0
234,random,simple,B,0.95,0.8843661722347493,626.5925158716103,0.1,1,0,0.88,0.0
235,random,hard,A,0.95,0.48979061712307925,1181.7972099772842,1.0,0,0,0.86,0.0
236,random,simple,A,0.8,0.7310157430683097,1484.93485364167,1.0,1,0,0.86,0.0
237,random,simple,D,0.85,0.748322643455192,641.059135826815,0.22,1,0,0.86,0.0
238,random,simple,B,0.95,0.83035029003014,582.4493045687618,0.1,1,0,0.88,0.0
239,random,simple,A,0.8,0.7981667604602471,1418.191901846203,1.0,1,0,0.88,0.0
240,random,simple,B,0.95,0.9430232645993404,597.7357373232632,0.1,1,0,0.88,0.0
241,random,simple,D,0.85,0.7487656170630129,692.3776933962847,0.22,1,0,0.88,0.0
242,random,simple,D,0.85,0.9589137430154513,792.8523347642686,0.22,1,0,0.88,0.0
243,random,simple,B,0.95,0.9426439501730417,665.6572839638116,0.1,0,0,0.86,0.0
244,random,simple,A,0.8,0.7212180744237326,1064.5350872595104,1.0,1,0,0.86,0.0
245,random,simple,D,0.85,0.9534728662802257,622.7216622116821,0.22,1,0,0.86,0.0
246,random,simple,D,0.85,1.0,771.5316627698162,0.22,0,0,0.84,0.0
247,random,simple,B,0.95,0.8652992030508442,617.6699761285647,0.1,0,0,0.82,0.0
248,random,simple,D,0.85,1.0,856.9993180493404,0.22,1,0,0.84,0.0
249,random,simple,A,0.8,0.6806097968464415,1489.0320899617705,1.0,1,0,0.84,0.0
250,random,simple,D,0.85,1.0,815.829738597923,0.22,1,0,0.84,0.0
251,random,simple,B,0.95,0.818915917081289,645.8625427507181,0.1,1,0,0.84,0.0
252,random,hard,A,0.95,0.7638165194765383,1340.4665427094596,1.0,0,0,0.82,0.0
253,random,simple,D,0.85,0.9814719999999999,831.2082395080712,0.22,1,0,0.82,0.0
254,random,simple,D,0.85,1.0,964.0568218974781,0.22,1,0,0.82,0.0
255,random,simple,B,0.95,0.7911000757037937,569.7437389012726,0.1,1,0,0.82,0.0
256,random,hard,A,0.95,0.7580572226214296,1508.4997274853454,1.0,0,0,0.8,0.0
257,random,simple,B,0.95,0.9126278986250178,623.9237644224355,0.1,1,0,0.8,0.0
258,random,simple,D,0.85,0.8996953599999999,726.0746234866208,0.22,0,0,0.78,0.0
259,random,simple,D,0.85,1.0,738.0895635043668,0.22,1,0,0.78,0.0
260,random,simple,B,0.95,0.921930359331788,636.5652947841783,0.1,1,0,0.78,0.0
261,random,simple,D,0.85,1.0,902.8916386613721,0.22,1,0,0.78,0.0
262,random,simple,A,0.8,0.6520448722015203,1237.251275964389,1.0,1,0,0.78,0.0
263,random,hard,C,0.75,0.3081123954242523,509.10178172583664,0.35,0,0,0.76,0.0
264,random,simple,D,0.85,0.9814719999999999,678.0348039946722,0.22,1,0,0.76,0.0
265,random,simple,B,0.95,0.7865320756862773,573.6918211645508,0.1,1,0,0.76,0.0
266,random,simple,B,0.95,0.9921482266039239,701.8062483839437,0.1,1,0,0.76,0.0
267,random,simple,B,0.95,1.0,823.0222502044965,0.1,1,0,0.76,0.0
268,random,simple,A,0.8,0.602812303416937,1157.2148198759162,1.0,1,0,0.76,0.0
269,random,hard,C,0.75,0.4430886556238306,642.4548485831122,0.35,1,0,0.76,0.0
270,random,simple,B,0.95,0.9814719999999999,572.1714039809655,0.1,1,0,0.76,0.0
271,random,simple,D,0.85,0.7011036549203781,626.2097812223631,0.22,1,0,0.76,0.0
272,random,simple,B,0.95,1.0,647.6875483767827,0.1,0,0,0.74,0.0
273,random,simple,A,0.8,0.6181232923528434,1235.0509299960522,1.0,1,0,0.74,0.0
274,random,hard,E,0.9,0.30198035886823527,811.2655356301798,0.6,1,0,0.76,0.0
275,random,hard,A,0.95,0.778674677598042,1425.885813089448,1.0,0,0,0.74,0.0
276,random,hard,E,0.9,0.5338535899075614,1067.4050023705754,0.6,0,0,0.72,0.0
277,random,simple,A,0.8,0.9030056703319238,1644.4015520683167,1.0,1,0,0.72,0.0
278,random,simple,B,0.95,0.764404086784,599.8131934924678,0.1,1,0,0.72,0.0
279,random,simple,B,0.95,0.9726755963699198,644.13052739566,0.1,1,0,0.72,0.0
280,random,simple,A,0.8,0.9153730801724367,1462.895917867599,1.0,1,0,0.74,0.0
281,random,simple,D,0.85,0.4952580521790843,486.84420418960957,0.22,1,0,0.76,0.0
282,random,simple,A,0.8,1.0,1874.1495675114556,1.0,1,0,0.78,0.0
283,random,simple,D,0.85,0.6835278356074829,636.7208083474225,0.22,1,0,0.78,0.0
284,random,simple,D,0.85,0.901504495334585,768.4802697962348,0.22,1,0,0.78,0.0
285,random,simple,B,0.95,0.7517145220692552,479.8107156056927,0.1,1,0,0.8,0.0
286,random,simple,B,0.95,0.9615087794209445,674.1343236240358,0.1,1,0,0.8,0.0
287,random,hard,E,0.9,0.4308372963351335,897.117505746599,0.6,1,0,0.8,0.0
288,random,simple,B,0.95,1.0,736.1917938575081,0.1,1,0,0.8,0.0
289,random,simple,A,0.8,0.70867559636992,1168.3588962803956,1.0,1,0,0.8,0.0
290,random,hard,E,0.9,0.5936035540080962,1167.1134409387462,0.6,1,0,0.8,0.0
291,random,simple,D,0.85,0.6684228872610253,538.8982668685894,0.22,0,0,0.78,0.0
292,random,simple,B,0.95,0.8996953599999999,612.9207686953029,0.1,1,0,0.78,0.0
293,random,simple,B,0.95,1.0,793.6193808839989,0.1,0,0,0.78,0.0
294,random,simple,A,0.8,0.673990730861681,1349.6336994090664,1.0,1,0,0.78,0.0
295,random,simple,D,0.85,0.70085010400824,716.6685324745038,0.22,1,0,0.78,0.0
296,random,simple,A,0.8,0.8219384219792858,1624.8457911551925,1.0,1,0,0.8,0.0
297,random,hard,C,0.75,0.31235962946855084,525.1130816191003,0.35,0,0,0.8,0.0
298,random,hard,A,0.95,0.9365091139807589,1638.9502539045711,1.0,0,0,0.78,0.0
299,random,simple,A,0.8,1.0,1840.6726246142096,1.0,1,0,0.78,0.0
300,random,simple,B,0.95,0.70867559636992,553.195852133184,0.1,1,0,0.78,0.0
301,random,simple,A,0.8,1.0,1409.2763733516122,1.0,1,0,0.78,0.0
302,random,simple,D,0.85,0.586420334221488,567.2355653150091,0.22,1,0,0.8,0.0
303,random,simple,D,0.85,0.8160498941149095,777.6871252861256,0.22,1,0,0.8,0.0
304,random,hard,A,0.95,0.9814719999999999,2057.1010647018616,1.0,0,0,0.78,0.0
305,random,hard,E,0.9,0.3872442020213735,848.1053032991941,0.6,0,0,0.76,0.0
